date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2015-11-15,Beans (white) - Retail,KG,pulses and nuts,190.0,DZD,Algeria,Tindouf,383,Dakhla,1797,66,15,5,5,1797_66_15_5,
2015-12-15,Beans (white) - Retail,KG,pulses and nuts,190.0,DZD,Algeria,Tindouf,383,Dakhla,1797,66,15,5,5,1797_66_15_5,
2016-01-15,Beans (white) - Retail,KG,pulses and nuts,190.0,DZD,Algeria,Tindouf,383,Dakhla,1797,66,15,5,5,1797_66_15_5,
2016-02-15,Beans (white) - Retail,KG,pulses and nuts,200.0,DZD,Algeria,Tindouf,383,Dakhla,1797,66,15,5,5,1797_66_15_5,
2016-03-15,Beans (white) - Retail,KG,pulses and nuts,200.0,DZD,Algeria,Tindouf,383,Dakhla,1797,66,15,5,5,1797_66_15_5,
2016-07-15,Beans (white) - Retail,KG,pulses and nuts,240.0,DZD,Algeria,Tindouf,383,Dakhla,1797,66,15,5,5,1797_66_15_5,
2016-08-15,Beans (white) - Retail,KG,pulses and nuts,200.0,DZD,Algeria,Tindouf,383,Dakhla,1797,66,15,5,5,1797_66_15_5,
2016-09-15,Beans (white) - Retail,KG,pulses and nuts,220.0,DZD,Algeria,Tindouf,383,Dakhla,1797,66,15,5,5,1797_66_15_5,
2016-10-15,Beans (white) - Retail,KG,pulses and nuts,240.0,DZD,Algeria,Tindouf,383,Dakhla,1797,66,15,5,5,1797_66_15_5,
2015-04-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,81,15,15,3,1797_81_15_15,
2015-10-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,81,15,15,3,1797_81_15_15,
2015-11-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,81,15,15,3,1797_81_15_15,
2015-12-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,81,15,15,3,1797_81_15_15,
2016-01-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,81,15,15,3,1797_81_15_15,
2016-02-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,81,15,15,3,1797_81_15_15,
2016-03-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,81,15,15,3,1797_81_15_15,
2016-07-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,81,15,15,3,1797_81_15_15,
2016-08-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,81,15,15,3,1797_81_15_15,
2016-09-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,81,15,15,3,1797_81_15_15,
2016-10-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,81,15,15,3,1797_81_15_15,
2015-04-15,Potatoes - Retail,KG,cereals and tubers,140.0,DZD,Algeria,Tindouf,383,Dakhla,1797,83,15,5,1,1797_83_15_5,
2015-05-15,Potatoes - Retail,KG,cereals and tubers,75.0,DZD,Algeria,Tindouf,383,Dakhla,1797,83,15,5,1,1797_83_15_5,
2015-06-15,Potatoes - Retail,KG,cereals and tubers,85.0,DZD,Algeria,Tindouf,383,Dakhla,1797,83,15,5,1,1797_83_15_5,
2015-07-15,Potatoes - Retail,KG,cereals and tubers,90.0,DZD,Algeria,Tindouf,383,Dakhla,1797,83,15,5,1,1797_83_15_5,
2015-08-15,Potatoes - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,83,15,5,1,1797_83_15_5,
2015-09-15,Potatoes - Retail,KG,cereals and tubers,90.0,DZD,Algeria,Tindouf,383,Dakhla,1797,83,15,5,1,1797_83_15_5,
2015-10-15,Potatoes - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,83,15,5,1,1797_83_15_5,
2015-11-15,Potatoes - Retail,KG,cereals and tubers,120.0,DZD,Algeria,Tindouf,383,Dakhla,1797,83,15,5,1,1797_83_15_5,
2015-12-15,Potatoes - Retail,KG,cereals and tubers,50.0,DZD,Algeria,Tindouf,383,Dakhla,1797,83,15,5,1,1797_83_15_5,
2016-01-15,Potatoes - Retail,KG,cereals and tubers,50.0,DZD,Algeria,Tindouf,383,Dakhla,1797,83,15,5,1,1797_83_15_5,
2016-02-15,Potatoes - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,83,15,5,1,1797_83_15_5,
2016-03-15,Potatoes - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,83,15,5,1,1797_83_15_5,
2016-07-15,Potatoes - Retail,KG,cereals and tubers,80.0,DZD,Algeria,Tindouf,383,Dakhla,1797,83,15,5,1,1797_83_15_5,
2016-08-15,Potatoes - Retail,KG,cereals and tubers,75.0,DZD,Algeria,Tindouf,383,Dakhla,1797,83,15,5,1,1797_83_15_5,
2016-09-15,Potatoes - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,83,15,5,1,1797_83_15_5,
2016-10-15,Potatoes - Retail,KG,cereals and tubers,80.0,DZD,Algeria,Tindouf,383,Dakhla,1797,83,15,5,1,1797_83_15_5,
2015-04-15,Eggs - Retail,30 pcs,"meat, fish and eggs",350.0,DZD,Algeria,Tindouf,383,Dakhla,1797,92,15,69,2,1797_92_15_69,
2015-05-15,Eggs - Retail,30 pcs,"meat, fish and eggs",350.0,DZD,Algeria,Tindouf,383,Dakhla,1797,92,15,69,2,1797_92_15_69,
2015-06-15,Eggs - Retail,30 pcs,"meat, fish and eggs",350.0,DZD,Algeria,Tindouf,383,Dakhla,1797,92,15,69,2,1797_92_15_69,
2015-07-15,Eggs - Retail,30 pcs,"meat, fish and eggs",330.0,DZD,Algeria,Tindouf,383,Dakhla,1797,92,15,69,2,1797_92_15_69,
2015-08-15,Eggs - Retail,30 pcs,"meat, fish and eggs",240.0,DZD,Algeria,Tindouf,383,Dakhla,1797,92,15,69,2,1797_92_15_69,
2015-09-15,Eggs - Retail,30 pcs,"meat, fish and eggs",270.0,DZD,Algeria,Tindouf,383,Dakhla,1797,92,15,69,2,1797_92_15_69,
2015-10-15,Eggs - Retail,30 pcs,"meat, fish and eggs",300.0,DZD,Algeria,Tindouf,383,Dakhla,1797,92,15,69,2,1797_92_15_69,
2015-11-15,Eggs - Retail,30 pcs,"meat, fish and eggs",330.0,DZD,Algeria,Tindouf,383,Dakhla,1797,92,15,69,2,1797_92_15_69,
2015-12-15,Eggs - Retail,30 pcs,"meat, fish and eggs",350.0,DZD,Algeria,Tindouf,383,Dakhla,1797,92,15,69,2,1797_92_15_69,
2016-01-15,Eggs - Retail,30 pcs,"meat, fish and eggs",320.0,DZD,Algeria,Tindouf,383,Dakhla,1797,92,15,69,2,1797_92_15_69,
2016-02-15,Eggs - Retail,30 pcs,"meat, fish and eggs",300.0,DZD,Algeria,Tindouf,383,Dakhla,1797,92,15,69,2,1797_92_15_69,
2016-03-15,Eggs - Retail,30 pcs,"meat, fish and eggs",280.0,DZD,Algeria,Tindouf,383,Dakhla,1797,92,15,69,2,1797_92_15_69,
2016-07-15,Eggs - Retail,30 pcs,"meat, fish and eggs",370.0,DZD,Algeria,Tindouf,383,Dakhla,1797,92,15,69,2,1797_92_15_69,
2016-08-15,Eggs - Retail,30 pcs,"meat, fish and eggs",340.0,DZD,Algeria,Tindouf,383,Dakhla,1797,92,15,69,2,1797_92_15_69,
2016-09-15,Eggs - Retail,30 pcs,"meat, fish and eggs",370.0,DZD,Algeria,Tindouf,383,Dakhla,1797,92,15,69,2,1797_92_15_69,
2016-10-15,Eggs - Retail,30 pcs,"meat, fish and eggs",370.0,DZD,Algeria,Tindouf,383,Dakhla,1797,92,15,69,2,1797_92_15_69,
2015-04-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",400.0,DZD,Algeria,Tindouf,383,Dakhla,1797,94,15,5,2,1797_94_15_5,
2015-05-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",370.0,DZD,Algeria,Tindouf,383,Dakhla,1797,94,15,5,2,1797_94_15_5,
2015-06-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",370.0,DZD,Algeria,Tindouf,383,Dakhla,1797,94,15,5,2,1797_94_15_5,
2015-07-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",350.0,DZD,Algeria,Tindouf,383,Dakhla,1797,94,15,5,2,1797_94_15_5,
2015-08-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",350.0,DZD,Algeria,Tindouf,383,Dakhla,1797,94,15,5,2,1797_94_15_5,
2015-09-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",350.0,DZD,Algeria,Tindouf,383,Dakhla,1797,94,15,5,2,1797_94_15_5,
2015-10-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",350.0,DZD,Algeria,Tindouf,383,Dakhla,1797,94,15,5,2,1797_94_15_5,
2015-11-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",400.0,DZD,Algeria,Tindouf,383,Dakhla,1797,94,15,5,2,1797_94_15_5,
2015-12-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",350.0,DZD,Algeria,Tindouf,383,Dakhla,1797,94,15,5,2,1797_94_15_5,
2016-01-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",4.0,DZD,Algeria,Tindouf,383,Dakhla,1797,94,15,5,2,1797_94_15_5,
2016-02-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",360.0,DZD,Algeria,Tindouf,383,Dakhla,1797,94,15,5,2,1797_94_15_5,
2016-03-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",330.0,DZD,Algeria,Tindouf,383,Dakhla,1797,94,15,5,2,1797_94_15_5,
2016-07-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",370.0,DZD,Algeria,Tindouf,383,Dakhla,1797,94,15,5,2,1797_94_15_5,
2016-08-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",420.0,DZD,Algeria,Tindouf,383,Dakhla,1797,94,15,5,2,1797_94_15_5,
2016-09-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",370.0,DZD,Algeria,Tindouf,383,Dakhla,1797,94,15,5,2,1797_94_15_5,
2016-10-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",370.0,DZD,Algeria,Tindouf,383,Dakhla,1797,94,15,5,2,1797_94_15_5,
2015-04-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,97,15,5,7,1797_97_15_5,
2015-05-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,97,15,5,7,1797_97_15_5,
2015-06-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,97,15,5,7,1797_97_15_5,
2015-07-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,97,15,5,7,1797_97_15_5,
2015-08-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,97,15,5,7,1797_97_15_5,
2015-09-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,97,15,5,7,1797_97_15_5,
2015-10-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,97,15,5,7,1797_97_15_5,
2015-11-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,97,15,5,7,1797_97_15_5,
2015-12-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,97,15,5,7,1797_97_15_5,
2016-01-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,97,15,5,7,1797_97_15_5,
2016-02-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,97,15,5,7,1797_97_15_5,
2016-03-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,97,15,5,7,1797_97_15_5,
2016-07-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,97,15,5,7,1797_97_15_5,
2016-08-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,97,15,5,7,1797_97_15_5,
2016-09-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,97,15,5,7,1797_97_15_5,
2016-10-15,Sugar - Retail,KG,miscellaneous food,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,97,15,5,7,1797_97_15_5,
2015-04-15,Lentils - Retail,KG,pulses and nuts,200.0,DZD,Algeria,Tindouf,383,Dakhla,1797,108,15,5,5,1797_108_15_5,
2015-05-15,Lentils - Retail,KG,pulses and nuts,200.0,DZD,Algeria,Tindouf,383,Dakhla,1797,108,15,5,5,1797_108_15_5,
2015-06-15,Lentils - Retail,KG,pulses and nuts,200.0,DZD,Algeria,Tindouf,383,Dakhla,1797,108,15,5,5,1797_108_15_5,
2015-07-15,Lentils - Retail,KG,pulses and nuts,200.0,DZD,Algeria,Tindouf,383,Dakhla,1797,108,15,5,5,1797_108_15_5,
2015-08-15,Lentils - Retail,KG,pulses and nuts,212.5,DZD,Algeria,Tindouf,383,Dakhla,1797,108,15,5,5,1797_108_15_5,
2015-09-15,Lentils - Retail,KG,pulses and nuts,200.0,DZD,Algeria,Tindouf,383,Dakhla,1797,108,15,5,5,1797_108_15_5,
2015-10-15,Lentils - Retail,KG,pulses and nuts,160.0,DZD,Algeria,Tindouf,383,Dakhla,1797,108,15,5,5,1797_108_15_5,
2015-11-15,Lentils - Retail,KG,pulses and nuts,190.0,DZD,Algeria,Tindouf,383,Dakhla,1797,108,15,5,5,1797_108_15_5,
2015-12-15,Lentils - Retail,KG,pulses and nuts,190.0,DZD,Algeria,Tindouf,383,Dakhla,1797,108,15,5,5,1797_108_15_5,
2016-01-15,Lentils - Retail,KG,pulses and nuts,190.0,DZD,Algeria,Tindouf,383,Dakhla,1797,108,15,5,5,1797_108_15_5,
2016-02-15,Lentils - Retail,KG,pulses and nuts,200.0,DZD,Algeria,Tindouf,383,Dakhla,1797,108,15,5,5,1797_108_15_5,
2016-03-15,Lentils - Retail,KG,pulses and nuts,200.0,DZD,Algeria,Tindouf,383,Dakhla,1797,108,15,5,5,1797_108_15_5,
2016-07-15,Lentils - Retail,KG,pulses and nuts,250.0,DZD,Algeria,Tindouf,383,Dakhla,1797,108,15,5,5,1797_108_15_5,
2016-08-15,Lentils - Retail,KG,pulses and nuts,200.0,DZD,Algeria,Tindouf,383,Dakhla,1797,108,15,5,5,1797_108_15_5,
2016-09-15,Lentils - Retail,KG,pulses and nuts,220.0,DZD,Algeria,Tindouf,383,Dakhla,1797,108,15,5,5,1797_108_15_5,
2016-10-15,Lentils - Retail,KG,pulses and nuts,250.0,DZD,Algeria,Tindouf,383,Dakhla,1797,108,15,5,5,1797_108_15_5,
2015-04-15,Pasta - Retail,500 G,cereals and tubers,40.0,DZD,Algeria,Tindouf,383,Dakhla,1797,112,15,28,1,1797_112_15_28,
2015-05-15,Pasta - Retail,500 G,cereals and tubers,35.0,DZD,Algeria,Tindouf,383,Dakhla,1797,112,15,28,1,1797_112_15_28,
2015-06-15,Pasta - Retail,500 G,cereals and tubers,45.0,DZD,Algeria,Tindouf,383,Dakhla,1797,112,15,28,1,1797_112_15_28,
2015-07-15,Pasta - Retail,500 G,cereals and tubers,45.0,DZD,Algeria,Tindouf,383,Dakhla,1797,112,15,28,1,1797_112_15_28,
2015-08-15,Pasta - Retail,500 G,cereals and tubers,40.0,DZD,Algeria,Tindouf,383,Dakhla,1797,112,15,28,1,1797_112_15_28,
2015-09-15,Pasta - Retail,500 G,cereals and tubers,45.0,DZD,Algeria,Tindouf,383,Dakhla,1797,112,15,28,1,1797_112_15_28,
2015-10-15,Pasta - Retail,500 G,cereals and tubers,45.0,DZD,Algeria,Tindouf,383,Dakhla,1797,112,15,28,1,1797_112_15_28,
2015-11-15,Pasta - Retail,500 G,cereals and tubers,45.0,DZD,Algeria,Tindouf,383,Dakhla,1797,112,15,28,1,1797_112_15_28,
2015-12-15,Pasta - Retail,500 G,cereals and tubers,45.0,DZD,Algeria,Tindouf,383,Dakhla,1797,112,15,28,1,1797_112_15_28,
2016-01-15,Pasta - Retail,500 G,cereals and tubers,40.0,DZD,Algeria,Tindouf,383,Dakhla,1797,112,15,28,1,1797_112_15_28,
2016-02-15,Pasta - Retail,500 G,cereals and tubers,40.0,DZD,Algeria,Tindouf,383,Dakhla,1797,112,15,28,1,1797_112_15_28,
2016-03-15,Pasta - Retail,500 G,cereals and tubers,40.0,DZD,Algeria,Tindouf,383,Dakhla,1797,112,15,28,1,1797_112_15_28,
2016-07-15,Pasta - Retail,500 G,cereals and tubers,40.0,DZD,Algeria,Tindouf,383,Dakhla,1797,112,15,28,1,1797_112_15_28,
2016-08-15,Pasta - Retail,500 G,cereals and tubers,40.0,DZD,Algeria,Tindouf,383,Dakhla,1797,112,15,28,1,1797_112_15_28,
2016-09-15,Pasta - Retail,500 G,cereals and tubers,40.0,DZD,Algeria,Tindouf,383,Dakhla,1797,112,15,28,1,1797_112_15_28,
2016-10-15,Pasta - Retail,500 G,cereals and tubers,40.0,DZD,Algeria,Tindouf,383,Dakhla,1797,112,15,28,1,1797_112_15_28,
2015-04-15,Tomatoes - Retail,KG,vegetables and fruits,150.0,DZD,Algeria,Tindouf,383,Dakhla,1797,114,15,5,4,1797_114_15_5,
2015-05-15,Tomatoes - Retail,KG,vegetables and fruits,115.0,DZD,Algeria,Tindouf,383,Dakhla,1797,114,15,5,4,1797_114_15_5,
2015-06-15,Tomatoes - Retail,KG,vegetables and fruits,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,114,15,5,4,1797_114_15_5,
2015-07-15,Tomatoes - Retail,KG,vegetables and fruits,90.0,DZD,Algeria,Tindouf,383,Dakhla,1797,114,15,5,4,1797_114_15_5,
2015-08-15,Tomatoes - Retail,KG,vegetables and fruits,130.0,DZD,Algeria,Tindouf,383,Dakhla,1797,114,15,5,4,1797_114_15_5,
2015-09-15,Tomatoes - Retail,KG,vegetables and fruits,150.0,DZD,Algeria,Tindouf,383,Dakhla,1797,114,15,5,4,1797_114_15_5,
2015-10-15,Tomatoes - Retail,KG,vegetables and fruits,140.0,DZD,Algeria,Tindouf,383,Dakhla,1797,114,15,5,4,1797_114_15_5,
2015-11-15,Tomatoes - Retail,KG,vegetables and fruits,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,114,15,5,4,1797_114_15_5,
2015-12-15,Tomatoes - Retail,KG,vegetables and fruits,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,114,15,5,4,1797_114_15_5,
2016-01-15,Tomatoes - Retail,KG,vegetables and fruits,60.0,DZD,Algeria,Tindouf,383,Dakhla,1797,114,15,5,4,1797_114_15_5,
2016-02-15,Tomatoes - Retail,KG,vegetables and fruits,120.0,DZD,Algeria,Tindouf,383,Dakhla,1797,114,15,5,4,1797_114_15_5,
2016-03-15,Tomatoes - Retail,KG,vegetables and fruits,120.0,DZD,Algeria,Tindouf,383,Dakhla,1797,114,15,5,4,1797_114_15_5,
2016-07-15,Tomatoes - Retail,KG,vegetables and fruits,80.0,DZD,Algeria,Tindouf,383,Dakhla,1797,114,15,5,4,1797_114_15_5,
2016-08-15,Tomatoes - Retail,KG,vegetables and fruits,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,114,15,5,4,1797_114_15_5,
2016-09-15,Tomatoes - Retail,KG,vegetables and fruits,100.0,DZD,Algeria,Tindouf,383,Dakhla,1797,114,15,5,4,1797_114_15_5,
2016-10-15,Tomatoes - Retail,KG,vegetables and fruits,80.0,DZD,Algeria,Tindouf,383,Dakhla,1797,114,15,5,4,1797_114_15_5,
2015-04-15,Oil - Retail,L,oil and fats,150.0,DZD,Algeria,Tindouf,383,Dakhla,1797,137,15,15,6,1797_137_15_15,
2015-05-15,Oil - Retail,L,oil and fats,140.0,DZD,Algeria,Tindouf,383,Dakhla,1797,137,15,15,6,1797_137_15_15,
2015-06-15,Oil - Retail,L,oil and fats,150.0,DZD,Algeria,Tindouf,383,Dakhla,1797,137,15,15,6,1797_137_15_15,
2015-07-15,Oil - Retail,L,oil and fats,150.0,DZD,Algeria,Tindouf,383,Dakhla,1797,137,15,15,6,1797_137_15_15,
2015-08-15,Oil - Retail,L,oil and fats,140.0,DZD,Algeria,Tindouf,383,Dakhla,1797,137,15,15,6,1797_137_15_15,
2015-09-15,Oil - Retail,L,oil and fats,140.0,DZD,Algeria,Tindouf,383,Dakhla,1797,137,15,15,6,1797_137_15_15,
2015-10-15,Oil - Retail,L,oil and fats,140.0,DZD,Algeria,Tindouf,383,Dakhla,1797,137,15,15,6,1797_137_15_15,
2015-11-15,Oil - Retail,L,oil and fats,140.0,DZD,Algeria,Tindouf,383,Dakhla,1797,137,15,15,6,1797_137_15_15,
2015-12-15,Oil - Retail,L,oil and fats,140.0,DZD,Algeria,Tindouf,383,Dakhla,1797,137,15,15,6,1797_137_15_15,
2016-01-15,Oil - Retail,L,oil and fats,130.0,DZD,Algeria,Tindouf,383,Dakhla,1797,137,15,15,6,1797_137_15_15,
2016-02-15,Oil - Retail,L,oil and fats,150.0,DZD,Algeria,Tindouf,383,Dakhla,1797,137,15,15,6,1797_137_15_15,
2016-03-15,Oil - Retail,L,oil and fats,140.0,DZD,Algeria,Tindouf,383,Dakhla,1797,137,15,15,6,1797_137_15_15,
2016-07-15,Oil - Retail,L,oil and fats,150.0,DZD,Algeria,Tindouf,383,Dakhla,1797,137,15,15,6,1797_137_15_15,
2016-08-15,Oil - Retail,L,oil and fats,150.0,DZD,Algeria,Tindouf,383,Dakhla,1797,137,15,15,6,1797_137_15_15,
2016-09-15,Oil - Retail,L,oil and fats,150.0,DZD,Algeria,Tindouf,383,Dakhla,1797,137,15,15,6,1797_137_15_15,
2016-10-15,Oil - Retail,L,oil and fats,150.0,DZD,Algeria,Tindouf,383,Dakhla,1797,137,15,15,6,1797_137_15_15,
2015-04-15,Cheese (dry) - Retail,Unit,milk and dairy,220.0,DZD,Algeria,Tindouf,383,Dakhla,1797,142,15,33,3,1797_142_15_33,
2015-05-15,Cheese (dry) - Retail,Unit,milk and dairy,220.0,DZD,Algeria,Tindouf,383,Dakhla,1797,142,15,33,3,1797_142_15_33,
2015-06-15,Cheese (dry) - Retail,Unit,milk and dairy,220.0,DZD,Algeria,Tindouf,383,Dakhla,1797,142,15,33,3,1797_142_15_33,
2015-07-15,Cheese (dry) - Retail,Unit,milk and dairy,220.0,DZD,Algeria,Tindouf,383,Dakhla,1797,142,15,33,3,1797_142_15_33,
2015-08-15,Cheese (dry) - Retail,Unit,milk and dairy,220.0,DZD,Algeria,Tindouf,383,Dakhla,1797,142,15,33,3,1797_142_15_33,
2015-09-15,Cheese (dry) - Retail,Unit,milk and dairy,200.0,DZD,Algeria,Tindouf,383,Dakhla,1797,142,15,33,3,1797_142_15_33,
2015-10-15,Cheese (dry) - Retail,Unit,milk and dairy,200.0,DZD,Algeria,Tindouf,383,Dakhla,1797,142,15,33,3,1797_142_15_33,
2015-11-15,Cheese (dry) - Retail,Unit,milk and dairy,200.0,DZD,Algeria,Tindouf,383,Dakhla,1797,142,15,33,3,1797_142_15_33,
2015-12-15,Cheese (dry) - Retail,Unit,milk and dairy,220.0,DZD,Algeria,Tindouf,383,Dakhla,1797,142,15,33,3,1797_142_15_33,
2016-01-15,Cheese (dry) - Retail,Unit,milk and dairy,220.0,DZD,Algeria,Tindouf,383,Dakhla,1797,142,15,33,3,1797_142_15_33,
2016-02-15,Cheese (dry) - Retail,Unit,milk and dairy,240.0,DZD,Algeria,Tindouf,383,Dakhla,1797,142,15,33,3,1797_142_15_33,
2016-03-15,Cheese (dry) - Retail,Unit,milk and dairy,220.0,DZD,Algeria,Tindouf,383,Dakhla,1797,142,15,33,3,1797_142_15_33,
2016-07-15,Cheese (dry) - Retail,Unit,milk and dairy,220.0,DZD,Algeria,Tindouf,383,Dakhla,1797,142,15,33,3,1797_142_15_33,
2016-08-15,Cheese (dry) - Retail,Unit,milk and dairy,220.0,DZD,Algeria,Tindouf,383,Dakhla,1797,142,15,33,3,1797_142_15_33,
2016-09-15,Cheese (dry) - Retail,Unit,milk and dairy,220.0,DZD,Algeria,Tindouf,383,Dakhla,1797,142,15,33,3,1797_142_15_33,
2016-10-15,Cheese (dry) - Retail,Unit,milk and dairy,220.0,DZD,Algeria,Tindouf,383,Dakhla,1797,142,15,33,3,1797_142_15_33,
2015-04-15,Carrots - Retail,KG,vegetables and fruits,120.0,DZD,Algeria,Tindouf,383,Dakhla,1797,166,15,5,4,1797_166_15_5,
2015-05-15,Carrots - Retail,KG,vegetables and fruits,90.0,DZD,Algeria,Tindouf,383,Dakhla,1797,166,15,5,4,1797_166_15_5,
2015-06-15,Carrots - Retail,KG,vegetables and fruits,110.0,DZD,Algeria,Tindouf,383,Dakhla,1797,166,15,5,4,1797_166_15_5,
2015-07-15,Carrots - Retail,KG,vegetables and fruits,110.0,DZD,Algeria,Tindouf,383,Dakhla,1797,166,15,5,4,1797_166_15_5,
2015-08-15,Carrots - Retail,KG,vegetables and fruits,150.0,DZD,Algeria,Tindouf,383,Dakhla,1797,166,15,5,4,1797_166_15_5,
2015-09-15,Carrots - Retail,KG,vegetables and fruits,140.0,DZD,Algeria,Tindouf,383,Dakhla,1797,166,15,5,4,1797_166_15_5,
2015-10-15,Carrots - Retail,KG,vegetables and fruits,140.0,DZD,Algeria,Tindouf,383,Dakhla,1797,166,15,5,4,1797_166_15_5,
2015-11-15,Carrots - Retail,KG,vegetables and fruits,120.0,DZD,Algeria,Tindouf,383,Dakhla,1797,166,15,5,4,1797_166_15_5,
2015-12-15,Carrots - Retail,KG,vegetables and fruits,80.0,DZD,Algeria,Tindouf,383,Dakhla,1797,166,15,5,4,1797_166_15_5,
2016-01-15,Carrots - Retail,KG,vegetables and fruits,55.0,DZD,Algeria,Tindouf,383,Dakhla,1797,166,15,5,4,1797_166_15_5,
2016-02-15,Carrots - Retail,KG,vegetables and fruits,120.0,DZD,Algeria,Tindouf,383,Dakhla,1797,166,15,5,4,1797_166_15_5,
2016-03-15,Carrots - Retail,KG,vegetables and fruits,90.0,DZD,Algeria,Tindouf,383,Dakhla,1797,166,15,5,4,1797_166_15_5,
2016-07-15,Carrots - Retail,KG,vegetables and fruits,120.0,DZD,Algeria,Tindouf,383,Dakhla,1797,166,15,5,4,1797_166_15_5,
2016-08-15,Carrots - Retail,KG,vegetables and fruits,150.0,DZD,Algeria,Tindouf,383,Dakhla,1797,166,15,5,4,1797_166_15_5,
2016-09-15,Carrots - Retail,KG,vegetables and fruits,120.0,DZD,Algeria,Tindouf,383,Dakhla,1797,166,15,5,4,1797_166_15_5,
2016-10-15,Carrots - Retail,KG,vegetables and fruits,120.0,DZD,Algeria,Tindouf,383,Dakhla,1797,166,15,5,4,1797_166_15_5,
2015-04-15,Onions - Retail,KG,vegetables and fruits,140.0,DZD,Algeria,Tindouf,383,Dakhla,1797,173,15,5,4,1797_173_15_5,
